,Unnamed: 0,nama,deskripsi,latitude,longitude,accuracy,kode_kat,iddesa,no,kode,jenis
51446,155195,APOTEK (20013),APOTEK,-6.991431224159896,108.5421421006322,5.0,30020013,3208120016,33,2,Apotek
51447,155196,APOTIK,Apotik Avice,-6.52493359,107.447913,3.2160000801086426,30020013,3214100013,33,2,Apotek
51448,155197,apotek rukun perdana,apotek,-6.931985062323452,107.7143704891205,3.2160000801086426,30020013,3273111003,33,2,Apotek
51449,155198,Apotek Sehat Utama,Apotek,-6.41106628,106.96175608,3.2160000801086426,30020013,3201180017,33,2,Apotek
51450,155199,Apotik,Apotik Trifa Ya Rahma,-6.41833977,106.73195424,3.0,30020013,3201240012,33,2,Apotek
51451,155200,apotek,apotek sumber sehat dan praktek dokter,-6.607335000000001,106.79179833333336,1.7000000476837158,30020013,3271050003,33,2,Apotek
51452,155201,APOTEK H.RATU NURHAYATI,APOTEK NURSIFA,-6.519268333333334,108.34880166666666,1.7999999523162842,30020013,3212080015,33,2,Apotek
51453,155202,Apotik Irenk,Apotik Irenk,-6.3973247145419805,106.8513119775756,5.0,30020013,3276030009,33,2,Apotek
51454,155203,Apotek Ihsan,Apotek Ihsan,-7.014939999999998,107.548805,2.5,30020013,3204180004,33,2,Apotek
51455,155204,infrastruktur,RT 02 RW 01apotik kalimurni,-6.53360311,106.79338561,3.2160000801086426,30020013,3271060011,33,2,Apotek
51456,156495,apotek madya,apotek,-6.85938723,107.54023116,4.550999641418457,30020013,3277030004,33,2,Apotek
51457,156496,Kimia Farma Apotek Lengkong,Jl. Lengkong Besar no. 119,-6.928716948138253,107.6131156477006,3.0,30020013,3273070006,33,2,Apotek
51458,156497,apotek sukamenak,rt 03 rw 02 jln raya sukamenak,-6.97188082,107.58319801,4.550999641418457,30020013,3204260002,33,2,Apotek
51459,156498,Apotik Generik,Rt 02 RW 04,-6.29193295,106.96589186,3.2160000801086426,30020013,3275020003,33,2,Apotek
51460,156499,Apotik sahabat sejati,Apotik sahabat sejati rt 03 rw 06,-6.23853469,107.0071453,3.0,30020013,3275040006,33,2,Apotek
51461,156500,toko obat tjhong hin,toko obat rt 003 rw 004,-6.24041167,107.00417308,9.0,30020013,3275040006,33,2,Apotek
51462,156501,apotik,apotik k 24,-6.459853710683057,107.81129010021688,3.2160000801086426,30020013,3213140017,33,2,Apotek
51463,156502,Apotek,Apotek galuh rt001/rw001 bersebrangan bekasi jaya,-6.239456227877447,107.0024974644184,3.2160000801086426,30020013,3275040005,33,2,Apotek
51464,156503,Apotek,Apotek risma rt001/rw001 ruko samping lotte,-6.240788053305758,107.00268555432558,3.2160000801086426,30020013,3275040005,33,2,Apotek
51465,156504,Apotek,Apotek 3 putri rt001/rw001 berbatasan rt002/rw001,-6.243026418946543,107.00209982693195,3.2160000801086426,30020013,3275040005,33,2,Apotek
51466,156505,Apotek Al Ma'soem Cipacing,Apotek Al Ma'soem Cipacing RT 001 RW 005,-6.947470170409268,107.75893002748492,1.8999999761581416,30020013,3211010001,33,2,Apotek
51467,157827,Apotek Situraja,Jln Raya Situraja,-6.841062770368633,108.02166882902384,3.0,30020013,3211070018,33,2,Apotek
51468,157828,apotik K 24,apotik,-6.407922029811095,106.97878673672678,11.0,30020013,3201180017,33,2,Apotek
51469,157829,Apotik,pinggir jalan raya wisma kusuma utara,-6.234054531896451,107.02871493571458,8.0,30020013,3275040007,33,2,Apotek
51470,157830,apotek karang asih,apotek,-6.251094999999999,107.14567,1.7999999523162842,30020013,3216061009,33,2,Apotek
51471,157831,Apotik Tunas hijau,apotik,-6.407801751279613,106.97836764156818,4.0,30020013,3201180017,33,2,Apotek
51472,157832,apotek ristia farma,rt01/09,-6.964875000000001,107.80260833333332,1.399999976158142,30020013,3204110012,33,2,Apotek
51473,157833,Apotek Gelora Medika,Jl.Mariwati,-6.71397537,107.06013184,3.2160000801086426,30020013,3203230006,33,2,Apotek
51474,157834,Apotek Mulya,Jl.Mariwati,-6.71416235,107.05876932,3.2160000801086426,30020013,3203230006,33,2,Apotek
51475,157835,Apotek Generik,apotek RT 001/010,-6.23406638,107.0093671,3.2160000801086426,30020013,3275040006,33,2,Apotek
51476,157836,Apotik MITRA SEHAT,lembaga ke sehatan,-6.44934285,106.80264873,3.2160000801086426,30020013,3201220014,33,2,Apotek
